MB,MF,SMF,MFonMB,Choice,Subj
-3.0485,-2.9621,-2.8077,-2.9091,1,70
-4.0485,-1.9621,-3.8077,-3.9091,0,70
1.9515,2.0379,2.1923,2.0909,1,70
-7.0485,-6.9621,-6.8077,1.0909,0,70
-2.0485,1.0379,-3.8077,-1.9091,1,70
0.9515,4.0379,2.1923,2.0909,1,70
-2.0485,4.0379,4.1923,4.0909,0,70
0.9515,-0.9621,1.1923,1.0909,1,70
-6.0485,-5.9621,-5.8077,-5.9091,0,70
-1.0485,1.0379,1.1923,-0.90907,1,70
3.9515,-0.9621,4.1923,-3.9091,0,70
-1.0485,-5.9621,-5.8077,-0.90907,0,70
-4.0485,0.037897,-3.8077,-3.9091,0,70
-1.0485,-0.9621,-5.8077,-0.90907,1,70
-0.048504,1.0379,1.1923,0.090934,1,70
-2.0485,-1.9621,-1.8077,-1.9091,1,70
-1.0485,-0.9621,-0.80771,-0.90907,0,70
3.9515,-0.9621,4.1923,4.0909,1,70
-1.0485,2.0379,-0.80771,-0.90907,0,70
-2.0485,-2.9621,2.1923,-1.9091,0,70
1.9515,2.0379,2.1923,2.0909,1,70
2.9515,3.0379,3.1923,3.0909,0,70
3.9515,-0.9621,4.1923,4.0909,1,70
1.9515,2.0379,2.1923,2.0909,1,70
3.9515,1.0379,-0.80771,4.0909,0,70
-4.0485,4.0379,-1.8077,-3.9091,0,70
-3.0485,3.0379,3.1923,-2.9091,0,70
-3.0485,-2.9621,-2.8077,-2.9091,0,70
-3.0485,-2.9621,-2.8077,-2.9091,0,70
3.9515,-2.9621,4.1923,0.090934,1,70
2.9515,-2.9621,-2.8077,-2.9091,0,72
-4.0485,-3.9621,-3.8077,-3.9091,0,72
2.9515,4.0379,3.1923,3.0909,1,72
-3.0485,3.0379,-2.8077,-2.9091,1,72
1.9515,-2.9621,-2.8077,2.0909,0,72
2.9515,5.0379,3.1923,3.0909,1,72
2.9515,2.0379,3.1923,3.0909,0,72
-3.0485,3.0379,3.1923,3.0909,0,72
-0.048504,0.037897,0.19229,0.090934,1,72
-0.048504,0.037897,0.19229,0.090934,0,72
-4.0485,2.0379,-3.8077,-3.9091,1,72
1.9515,0.037897,0.19229,2.0909,1,72
-4.0485,2.0379,1.1923,1.0909,1,72
-1.0485,-1.9621,-2.8077,4.0909,0,72
-1.0485,6.0379,6.1923,-0.90907,1,72
4.9515,-0.9621,-0.80771,-0.90907,1,72
-5.0485,2.0379,-3.8077,-4.9091,0,72
-2.0485,5.0379,-1.8077,-1.9091,1,72
0.9515,1.0379,1.1923,1.0909,1,72
0.9515,-0.9621,-0.80771,-0.90907,0,72
-0.048504,0.037897,0.19229,0.090934,1,72
-0.048504,0.037897,0.19229,0.090934,1,72
-1.0485,0.037897,0.19229,0.090934,1,72
1.9515,0.037897,0.19229,0.090934,0,72
-6.0485,2.0379,-5.8077,-5.9091,0,72
-2.0485,-0.9621,-0.80771,2.0909,1,72
-1.0485,-2.9621,5.1923,5.0909,1,72
-1.0485,7.0379,7.1923,7.0909,1,72
-7.0485,-5.9621,-5.8077,-5.9091,0,72
-3.0485,-6.9621,-2.8077,-2.9091,0,72
4.9515,5.0379,5.1923,5.0909,1,72
-7.0485,5.0379,-6.8077,-6.9091,0,72
5.9515,6.0379,6.1923,6.0909,1,72
-6.0485,-5.9621,-5.8077,-5.9091,0,72
4.9515,-4.9621,5.1923,5.0909,1,72
4.9515,5.0379,5.1923,5.0909,1,72
-5.0485,-4.9621,-4.8077,-4.9091,0,72
7.9515,-4.9621,8.1923,8.0909,1,72
0.9515,-4.9621,-1.8077,2.0909,1,72
-1.0485,-0.9621,-0.80771,-0.90907,0,72
-2.0485,-1.9621,-1.8077,-1.9091,0,72
3.9515,5.0379,5.1923,4.0909,1,72
-5.0485,6.0379,-4.8077,-4.9091,1,72
2.9515,3.0379,3.1923,3.0909,0,72
1.9515,2.0379,2.1923,2.0909,1,72
-2.0485,-1.9621,6.1923,-1.9091,1,72
-3.0485,-1.9621,-3.8077,-1.9091,0,72
4.9515,-2.9621,-1.8077,-1.9091,0,72
5.9515,3.0379,3.1923,3.0909,1,72
-2.0485,2.0379,-2.8077,-2.9091,0,72
5.9515,2.0379,2.1923,2.0909,1,72
-1.0485,-0.9621,-0.80771,-0.90907,1,72
-1.0485,1.0379,1.1923,1.0909,1,72
0.9515,-0.9621,-0.80771,-0.90907,1,72
1.9515,6.0379,2.1923,2.0909,1,72
-1.0485,-0.9621,-0.80771,-0.90907,0,72
-5.0485,-4.9621,-4.8077,-4.9091,0,72
-0.048504,0.037897,0.19229,0.090934,0,72
-5.0485,0.037897,-4.8077,-4.9091,1,72
-0.048504,1.0379,5.1923,1.0909,1,72
-0.048504,0.037897,0.19229,0.090934,1,72
-1.0485,-2.9621,0.19229,-0.90907,0,72
-3.0485,0.037897,0.19229,-2.9091,1,72
-0.048504,0.037897,0.19229,0.090934,0,72
0.9515,1.0379,1.1923,1.0909,0,72
0.9515,0.037897,0.19229,1.0909,1,72
0.9515,1.0379,0.19229,1.0909,1,72
-1.0485,1.0379,1.1923,1.0909,1,72
-0.048504,0.037897,0.19229,0.090934,1,72
1.9515,2.0379,2.1923,2.0909,1,72
-4.0485,-3.9621,-3.8077,-3.9091,0,72
3.9515,-2.9621,4.1923,4.0909,1,72
2.9515,3.0379,3.1923,3.0909,1,72
-4.0485,2.0379,-3.8077,-3.9091,0,72
1.9515,2.0379,2.1923,2.0909,1,72
-3.0485,-2.9621,-2.8077,-2.9091,0,72
0.9515,1.0379,1.1923,1.0909,1,72
1.9515,1.0379,1.1923,2.0909,1,72
0.9515,-1.9621,1.1923,1.0909,0,72
0.9515,1.0379,1.1923,1.0909,1,72
0.9515,-0.9621,-3.8077,1.0909,0,72
0.9515,1.0379,1.1923,1.0909,1,72
0.9515,1.0379,3.1923,3.0909,1,72
-0.048504,0.037897,0.19229,0.090934,1,72
-3.0485,-2.9621,-2.8077,-2.9091,0,72
-0.048504,0.037897,0.19229,0.090934,1,72
0.9515,-0.9621,0.19229,0.090934,1,72
1.9515,0.037897,1.1923,-1.9091,0,72
-0.048504,2.0379,0.19229,0.090934,1,72
-1.0485,2.0379,1.1923,-0.90907,1,72
1.9515,-1.9621,-1.8077,2.0909,1,72
-2.0485,0.037897,-2.8077,-1.9091,0,72
-3.0485,-1.9621,-1.8077,-2.9091,0,72
1.9515,1.0379,2.1923,0.090934,0,72
-4.0485,-2.9621,-2.8077,-3.9091,0,72
-3.0485,-3.9621,-3.8077,-2.9091,0,72
-4.0485,3.0379,-0.80771,-3.9091,0,72
5.9515,3.0379,4.1923,6.0909,1,72
6.9515,7.0379,7.1923,7.0909,1,72
3.9515,-2.9621,-0.80771,4.0909,1,72
2.9515,-3.9621,3.1923,3.0909,1,72
3.9515,6.0379,6.1923,-3.9091,1,72
-3.0485,-2.9621,-2.8077,-2.9091,0,72
-2.0485,-6.9621,-0.80771,-0.90907,0,72
-7.0485,-0.9621,-6.8077,-6.9091,0,72
-1.0485,1.0379,-2.8077,-1.9091,1,72
-2.0485,2.0379,2.1923,2.0909,0,72
-2.0485,-1.9621,-1.8077,-1.9091,0,72
7.9515,2.0379,-3.8077,8.0909,1,72
-1.0485,0.037897,2.1923,-1.9091,1,72
7.9515,-0.9621,0.19229,0.090934,1,72
7.9515,1.0379,1.1923,1.0909,1,72
-1.0485,-5.9621,-0.80771,-0.90907,1,72
5.9515,-0.9621,-5.8077,-5.9091,1,72
6.9515,2.0379,1.1923,1.0909,0,72
5.9515,-6.9621,-6.8077,6.0909,1,72
-9.0485,-0.9621,-7.8077,-8.9091,0,72
0.9515,2.0379,2.1923,1.0909,1,72
-1.0485,-8.9621,-0.80771,-0.90907,0,72
5.9515,5.0379,1.1923,6.0909,1,72
-2.0485,2.0379,2.1923,-1.9091,1,72
-9.0485,1.0379,-8.8077,-8.9091,1,72
-3.0485,-2.9621,-2.8077,-2.9091,1,72
-1.0485,9.0379,-0.80771,1.0909,0,72
-2.0485,-2.9621,1.1923,-1.9091,0,72
-2.0485,-1.9621,-1.8077,-1.9091,0,72
-3.0485,-1.9621,-2.8077,-2.9091,1,72
5.9515,-1.9621,6.1923,6.0909,1,72
-8.0485,8.0379,8.1923,8.0909,0,72
-2.0485,7.0379,-1.8077,-1.9091,1,72
-2.0485,8.0379,-1.8077,-1.9091,0,72
-2.0485,-1.9621,-1.8077,-1.9091,0,72
-3.0485,8.0379,-1.8077,-2.9091,0,72
6.9515,-2.9621,7.1923,7.0909,1,72
4.9515,5.0379,5.1923,5.0909,1,72
-3.0485,6.0379,-2.8077,-2.9091,0,72
-6.0485,-4.9621,-4.8077,-4.9091,0,72
4.9515,-2.9621,-4.8077,-4.9091,1,72
-5.0485,-2.9621,-4.8077,-4.9091,0,72
3.9515,4.0379,4.1923,4.0909,1,72
4.9515,-2.9621,-4.8077,5.0909,0,72
-4.0485,-2.9621,-2.8077,-3.9091,0,72
3.9515,4.0379,4.1923,4.0909,1,72
-7.0485,-6.9621,-6.8077,-6.9091,0,72
1.9515,2.0379,-1.8077,2.0909,0,72
-3.0485,-2.9621,-2.8077,-2.9091,0,72
-1.0485,-1.9621,-2.8077,-0.90907,0,72
1.9515,2.0379,2.1923,2.0909,1,72
-7.0485,-6.9621,-6.8077,1.0909,0,72
-2.0485,1.0379,-0.80771,-1.9091,1,72
0.9515,3.0379,2.1923,2.0909,1,72
-2.0485,4.0379,4.1923,4.0909,1,72
0.9515,-2.9621,1.1923,1.0909,1,72
-6.0485,-5.9621,-5.8077,-5.9091,0,72
-1.0485,1.0379,1.1923,-0.90907,0,72
2.9515,-0.9621,3.1923,3.0909,1,72
-1.0485,3.0379,-5.8077,-0.90907,0,72
-3.0485,0.037897,-1.8077,-2.9091,0,72
-0.048504,3.0379,0.19229,0.090934,0,72
-1.0485,-0.9621,-0.80771,-0.90907,1,72
-1.0485,-0.9621,-0.80771,-0.90907,0,72
-1.0485,-0.9621,-0.80771,-0.90907,0,72
2.9515,3.0379,3.1923,3.0909,1,72
0.9515,2.0379,0.19229,1.0909,1,72
-2.0485,-0.9621,2.1923,-1.9091,0,72
1.9515,0.037897,2.1923,2.0909,1,72
0.9515,-0.9621,-0.80771,1.0909,1,72
2.9515,1.0379,-2.8077,3.0909,1,72
1.9515,2.0379,2.1923,2.0909,1,72
0.9515,1.0379,-0.80771,-0.90907,1,72
-4.0485,-1.9621,-1.8077,-3.9091,0,72
-3.0485,3.0379,3.1923,-2.9091,0,72
-3.0485,-2.9621,-2.8077,-2.9091,0,72
-3.0485,-2.9621,-2.8077,-2.9091,1,72
0.9515,-1.9621,1.1923,1.0909,1,72
0.9515,0.037897,1.1923,1.0909,0,73
-4.0485,-3.9621,-3.8077,-3.9091,0,73
-0.048504,0.037897,0.19229,0.090934,1,73
-3.0485,3.0379,-2.8077,-2.9091,0,73
-0.048504,-1.9621,-1.8077,0.090934,1,73
2.9515,3.0379,3.1923,3.0909,0,73
1.9515,-0.9621,0.19229,2.0909,1,73
-1.0485,-1.9621,0.19229,-0.90907,1,73
-1.0485,-1.9621,3.1923,-0.90907,1,73
-1.0485,-0.9621,-0.80771,-0.90907,0,73
0.9515,2.0379,0.19229,0.090934,0,73
1.9515,-2.9621,-2.8077,2.0909,1,73
-5.0485,2.0379,0.19229,-4.9091,1,73
4.9515,-1.9621,-1.8077,5.0909,0,73
-1.0485,6.0379,6.1923,-0.90907,1,73
4.9515,-0.9621,-0.80771,-0.90907,1,73
-5.0485,-4.9621,-4.8077,-4.9091,1,73
-2.0485,5.0379,-1.8077,-1.9091,1,73
0.9515,1.0379,1.1923,1.0909,1,73
0.9515,-0.9621,-0.80771,-0.90907,0,73
-0.048504,0.037897,0.19229,0.090934,1,73
-0.048504,0.037897,0.19229,0.090934,0,73
1.9515,2.0379,2.1923,2.0909,1,73
1.9515,2.0379,2.1923,2.0909,0,73
-5.0485,2.0379,5.1923,-4.9091,0,73
-2.0485,0.037897,0.19229,2.0909,1,73
0.9515,-2.9621,1.1923,1.0909,1,73
0.9515,7.0379,7.1923,7.0909,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
-3.0485,-6.9621,-2.8077,-2.9091,1,73
1.9515,-6.9621,2.1923,2.0909,0,73
-7.0485,-1.9621,-6.8077,-6.9091,0,73
1.9515,-3.9621,2.1923,2.0909,0,73
-4.0485,-5.9621,-5.8077,-3.9091,0,73
-4.0485,-4.9621,-1.8077,-1.9091,1,73
4.9515,-0.9621,5.1923,5.0909,0,73
-5.0485,-4.9621,-4.8077,-4.9091,0,73
4.9515,-4.9621,4.1923,5.0909,1,73
-2.0485,-3.9621,-1.8077,2.0909,1,73
-1.0485,-0.9621,-0.80771,-0.90907,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
3.9515,5.0379,5.1923,4.0909,0,73
-5.0485,6.0379,-4.8077,-4.9091,1,73
2.9515,3.0379,3.1923,3.0909,0,73
2.9515,3.0379,3.1923,3.0909,0,73
5.9515,-1.9621,6.1923,6.0909,0,73
-3.0485,-2.9621,-2.8077,-2.9091,0,73
1.9515,-2.9621,-1.8077,-1.9091,0,73
2.9515,3.0379,3.1923,3.0909,1,73
-2.0485,2.0379,-2.8077,-2.9091,0,73
2.9515,2.0379,2.1923,2.0909,0,73
-1.0485,-0.9621,-0.80771,-0.90907,0,73
-1.0485,2.0379,2.1923,-0.90907,1,73
0.9515,-0.9621,-0.80771,-0.90907,0,73
1.9515,-0.9621,2.1923,2.0909,1,73
-1.0485,-0.9621,-0.80771,-0.90907,1,73
-5.0485,-4.9621,-4.8077,-4.9091,0,73
0.9515,1.0379,1.1923,1.0909,0,73
-5.0485,-4.9621,-4.8077,-4.9091,0,73
2.9515,3.0379,3.1923,3.0909,0,73
-0.048504,3.0379,3.1923,0.090934,1,73
-1.0485,-2.9621,-0.80771,-0.90907,0,73
-3.0485,1.0379,-4.8077,-2.9091,0,73
-0.048504,0.037897,0.19229,0.090934,0,73
0.9515,2.0379,1.1923,1.0909,0,73
0.9515,2.0379,0.19229,1.0909,1,73
0.9515,0.037897,0.19229,1.0909,1,73
-0.048504,1.0379,0.19229,0.090934,1,73
-0.048504,0.037897,0.19229,0.090934,1,73
1.9515,2.0379,2.1923,2.0909,1,73
-4.0485,-3.9621,-3.8077,-3.9091,1,73
3.9515,3.0379,4.1923,4.0909,0,73
2.9515,1.0379,3.1923,0.090934,1,73
-4.0485,3.0379,3.1923,3.0909,0,73
-1.0485,3.0379,-0.80771,-0.90907,1,73
-3.0485,-2.9621,-2.8077,-2.9091,0,73
0.9515,1.0379,1.1923,1.0909,0,73
1.9515,-2.9621,2.1923,2.0909,0,73
-3.0485,1.0379,1.1923,1.0909,0,73
0.9515,1.0379,-2.8077,-2.9091,0,73
0.9515,1.0379,1.1923,1.0909,0,73
0.9515,1.0379,1.1923,1.0909,1,73
0.9515,1.0379,1.1923,1.0909,0,73
-0.048504,0.037897,0.19229,0.090934,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
-0.048504,0.037897,0.19229,0.090934,1,73
1.9515,-0.9621,3.1923,2.0909,0,73
1.9515,1.0379,2.1923,2.0909,1,73
-0.048504,3.0379,1.1923,-0.90907,1,73
-1.0485,-1.9621,1.1923,-0.90907,1,73
2.9515,-1.9621,2.1923,3.0909,0,73
-2.0485,-2.9621,3.1923,-1.9091,0,73
-3.0485,3.0379,-1.8077,-2.9091,1,73
2.9515,1.0379,3.1923,3.0909,1,73
-3.0485,2.0379,2.1923,2.0909,1,73
-1.0485,-0.9621,-0.80771,-0.90907,0,73
-5.0485,3.0379,-4.8077,-4.9091,1,73
3.9515,3.0379,2.1923,4.0909,0,73
4.9515,5.0379,5.1923,5.0909,0,73
3.9515,4.0379,4.1923,4.0909,0,73
2.9515,-4.9621,3.1923,3.0909,0,73
3.9515,3.0379,4.1923,4.0909,1,73
-3.0485,-0.9621,-0.80771,-2.9091,0,73
-2.0485,-6.9621,-2.8077,-2.9091,1,73
-7.0485,2.0379,-6.8077,-6.9091,0,73
1.9515,2.0379,2.1923,2.0909,0,73
1.9515,-7.9621,2.1923,2.0909,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
7.9515,2.0379,4.1923,8.0909,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
5.9515,6.0379,6.1923,6.0909,0,73
5.9515,1.0379,4.1923,6.0909,0,73
-1.0485,6.0379,2.1923,-0.90907,0,73
5.9515,-1.9621,6.1923,6.0909,1,73
6.9515,-1.9621,6.1923,6.0909,0,73
5.9515,-6.9621,-6.8077,6.0909,0,73
-8.0485,-0.9621,-7.8077,7.0909,0,73
0.9515,5.0379,1.1923,1.0909,1,73
-2.0485,-8.9621,-0.80771,-1.9091,1,73
4.9515,-1.9621,5.1923,5.0909,0,73
-2.0485,9.0379,-1.8077,-1.9091,1,73
-9.0485,1.0379,-8.8077,-8.9091,0,73
2.9515,5.0379,6.1923,4.0909,1,73
-1.0485,6.0379,-1.8077,1.0909,0,73
-2.0485,-2.9621,1.1923,-1.9091,1,73
-0.048504,3.0379,1.1923,-1.9091,0,73
-3.0485,0.037897,-2.8077,-2.9091,0,73
3.9515,4.0379,4.1923,4.0909,1,73
-3.0485,0.037897,-2.8077,-2.9091,1,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
-2.0485,-2.9621,0.19229,2.0909,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
-3.0485,2.0379,2.1923,-2.9091,1,73
4.9515,-2.9621,4.1923,5.0909,1,73
-3.0485,3.0379,-2.8077,-2.9091,1,73
-3.0485,6.0379,-2.8077,-2.9091,0,73
-6.0485,-4.9621,-4.8077,-4.9091,1,73
-6.0485,-5.9621,-5.8077,-5.9091,0,73
-6.0485,2.0379,-4.8077,-5.9091,1,73
3.9515,6.0379,6.1923,-3.9091,0,73
5.9515,6.0379,6.1923,6.0909,0,73
-4.0485,4.0379,4.1923,-3.9091,1,73
2.9515,4.0379,4.1923,3.0909,1,73
-7.0485,-6.9621,-6.8077,-6.9091,0,73
1.9515,2.0379,-1.8077,-1.9091,1,73
-3.0485,-1.9621,-2.8077,-2.9091,0,73
-1.0485,-2.9621,-2.8077,-0.90907,0,73
1.9515,2.0379,4.1923,2.0909,0,73
-7.0485,3.0379,-6.8077,-6.9091,0,73
-2.0485,1.0379,-0.80771,-1.9091,0,73
0.9515,2.0379,2.1923,1.0909,0,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
0.9515,-0.9621,1.1923,1.0909,1,73
0.9515,1.0379,1.1923,1.0909,0,73
-1.0485,1.0379,1.1923,-0.90907,0,73
2.9515,-0.9621,3.1923,3.0909,1,73
-1.0485,3.0379,-6.8077,-0.90907,1,73
-1.0485,1.0379,-1.8077,-0.90907,0,73
-2.0485,-1.9621,-1.8077,-1.9091,1,73
-0.048504,0.037897,0.19229,0.090934,1,73
-2.0485,-1.9621,-1.8077,-1.9091,0,73
-1.0485,-0.9621,-0.80771,-0.90907,1,73
2.9515,0.037897,3.1923,3.0909,0,73
-0.048504,0.037897,0.19229,0.090934,0,73
-2.0485,-2.9621,2.1923,-1.9091,0,73
4.9515,0.037897,3.1923,5.0909,1,73
2.9515,3.0379,3.1923,3.0909,0,73
4.9515,5.0379,5.1923,5.0909,0,73
1.9515,2.0379,2.1923,2.0909,1,73
3.9515,1.0379,0.19229,4.0909,0,73
-4.0485,-3.9621,-3.8077,-3.9091,0,73
-3.0485,3.0379,3.1923,-2.9091,1,73
-3.0485,3.0379,3.1923,-2.9091,0,73
-3.0485,-2.9621,-2.8077,-2.9091,0,73
3.9515,-2.9621,4.1923,0.090934,1,73
-5.0485,-1.9621,-4.8077,-4.9091,0,74
-4.0485,-3.9621,-3.8077,-3.9091,1,74
-1.0485,-0.9621,-0.80771,-0.90907,1,74
-3.0485,3.0379,-3.8077,-2.9091,0,74
1.9515,-1.9621,4.1923,-1.9091,0,74
2.9515,3.0379,3.1923,3.0909,1,74
1.9515,3.0379,3.1923,2.0909,1,74
-3.0485,3.0379,3.1923,3.0909,0,74
-0.048504,0.037897,0.19229,0.090934,1,74
-0.048504,0.037897,0.19229,0.090934,0,74
4.9515,2.0379,-0.80771,5.0909,1,74
1.9515,0.037897,0.19229,2.0909,1,74
4.9515,2.0379,1.1923,1.0909,1,74
-1.0485,-1.9621,-1.8077,-1.9091,0,74
-1.0485,6.0379,6.1923,-0.90907,1,74
4.9515,-0.9621,-0.80771,-0.90907,1,74
-5.0485,2.0379,2.1923,-4.9091,0,74
-2.0485,5.0379,-1.8077,-1.9091,0,74
1.9515,-4.9621,2.1923,2.0909,1,74
0.9515,-5.9621,-1.8077,1.0909,1,74
0.9515,-0.9621,-0.80771,-0.90907,1,74
-0.048504,0.037897,0.19229,0.090934,1,74
-1.0485,-5.9621,2.1923,-0.90907,1,74
1.9515,-0.9621,-0.80771,1.0909,0,74
-6.0485,2.0379,-5.8077,-5.9091,0,74
-2.0485,-0.9621,-0.80771,2.0909,1,74
-1.0485,-2.9621,5.1923,5.0909,1,74
-1.0485,7.0379,7.1923,7.0909,1,74
-7.0485,-5.9621,-5.8077,-5.9091,0,74
-3.0485,-6.9621,-2.8077,-2.9091,0,74
4.9515,5.0379,5.1923,5.0909,1,74
-7.0485,5.0379,-6.8077,-6.9091,0,74
5.9515,6.0379,6.1923,6.0909,1,74
-6.0485,-5.9621,-5.8077,-5.9091,0,74
4.9515,-4.9621,5.1923,5.0909,1,74
4.9515,5.0379,5.1923,5.0909,1,74
-5.0485,-4.9621,-4.8077,-4.9091,0,74
7.9515,-4.9621,8.1923,8.0909,1,74
0.9515,-4.9621,-1.8077,2.0909,0,74
-1.0485,6.0379,-4.8077,-0.90907,0,74
-2.0485,-1.9621,-1.8077,-1.9091,0,74
3.9515,1.0379,5.1923,4.0909,1,74
-5.0485,6.0379,-4.8077,-4.9091,1,74
2.9515,3.0379,3.1923,3.0909,0,74
1.9515,2.0379,2.1923,2.0909,1,74
-2.0485,-1.9621,6.1923,-1.9091,0,74
-3.0485,-2.9621,-2.8077,-2.9091,0,74
4.9515,-2.9621,-1.8077,-1.9091,0,74
5.9515,-5.9621,6.1923,6.0909,1,74
-2.0485,2.0379,-2.8077,-2.9091,0,74
5.9515,2.0379,2.1923,2.0909,1,74
-1.0485,-0.9621,-0.80771,-0.90907,0,74
-1.0485,1.0379,1.1923,-0.90907,0,74
5.9515,1.0379,1.1923,1.0909,1,74
1.9515,6.0379,2.1923,2.0909,0,74
-0.048504,0.037897,0.19229,0.090934,1,74
1.9515,2.0379,2.1923,2.0909,1,74
0.9515,0.037897,0.19229,1.0909,0,74
-4.0485,-3.9621,-3.8077,-3.9091,0,74
2.9515,3.0379,3.1923,3.0909,1,74
-0.048504,0.037897,0.19229,0.090934,1,74
-1.0485,-2.9621,-0.80771,-0.90907,0,74
-3.0485,-3.9621,-3.8077,-2.9091,0,74
-0.048504,0.037897,0.19229,0.090934,0,74
0.9515,2.0379,1.1923,1.0909,0,74
0.9515,2.0379,0.19229,1.0909,1,74
0.9515,0.037897,0.19229,1.0909,0,74
-0.048504,1.0379,2.1923,2.0909,0,74
-4.0485,-0.9621,-3.8077,4.0909,0,74
2.9515,3.0379,3.1923,3.0909,1,74
-2.0485,3.0379,-2.8077,-1.9091,0,74
2.9515,-2.9621,3.1923,3.0909,1,74
2.9515,3.0379,3.1923,3.0909,1,74
-4.0485,2.0379,-1.8077,-1.9091,0,74
1.9515,2.0379,2.1923,2.0909,1,74
-3.0485,-2.9621,-2.8077,-2.9091,0,74
0.9515,1.0379,1.1923,1.0909,1,74
1.9515,1.0379,4.1923,2.0909,1,74
0.9515,-1.9621,1.1923,1.0909,1,74
0.9515,-0.9621,-0.80771,-0.90907,1,74
0.9515,-0.9621,4.1923,1.0909,0,74
0.9515,1.0379,1.1923,1.0909,1,74
0.9515,1.0379,1.1923,1.0909,1,74
-0.048504,0.037897,0.19229,0.090934,0,74
-2.0485,-0.9621,-1.8077,-1.9091,1,74
-1.0485,-0.9621,-0.80771,-0.90907,0,74
0.9515,0.037897,0.19229,0.090934,0,74
1.9515,1.0379,1.1923,2.0909,1,74
-1.0485,3.0379,1.1923,-0.90907,0,74
-1.0485,-0.9621,-0.80771,-0.90907,1,74
2.9515,-1.9621,2.1923,3.0909,1,74
-2.0485,0.037897,-2.8077,-1.9091,0,74
-3.0485,-1.9621,-1.8077,-2.9091,0,74
2.9515,-0.9621,3.1923,0.090934,1,74
-4.0485,-2.9621,-2.8077,-3.9091,0,74
-3.0485,-3.9621,-3.8077,-2.9091,0,74
-5.0485,3.0379,-4.8077,-4.9091,1,74
3.9515,3.0379,0.19229,4.0909,1,74
6.9515,7.0379,7.1923,7.0909,1,74
3.9515,4.0379,4.1923,4.0909,1,74
2.9515,-3.9621,3.1923,3.0909,1,74
3.9515,5.0379,5.1923,-3.9091,1,74
-3.0485,-2.9621,-2.8077,-2.9091,0,74
-2.0485,-6.9621,-0.80771,-0.90907,0,74
-7.0485,-0.9621,-6.8077,-6.9091,0,74
-1.0485,1.0379,-2.8077,-1.9091,1,74
-2.0485,2.0379,2.1923,2.0909,0,74
-2.0485,-1.9621,-1.8077,-1.9091,0,74
7.9515,2.0379,-3.8077,8.0909,1,74
-1.0485,0.037897,2.1923,-1.9091,0,74
7.9515,0.037897,0.19229,0.090934,1,74
7.9515,1.0379,1.1923,1.0909,1,74
-1.0485,-5.9621,2.1923,-0.90907,0,74
5.9515,-1.9621,-5.8077,-5.9091,1,74
6.9515,-1.9621,1.1923,1.0909,1,74
6.9515,-6.9621,-6.8077,-6.9091,1,74
-9.0485,0.037897,0.19229,-8.9091,0,74
0.9515,0.037897,1.1923,1.0909,1,74
-2.0485,-8.9621,-0.80771,-1.9091,0,74
-0.048504,5.0379,0.19229,0.090934,1,74
-2.0485,2.0379,2.1923,-1.9091,0,74
-9.0485,-1.9621,-8.8077,-8.9091,0,74
2.9515,1.0379,-2.8077,-2.9091,1,74
-1.0485,1.0379,1.1923,1.0909,0,74
-2.0485,-2.9621,-1.8077,-1.9091,0,74
-2.0485,-1.9621,-1.8077,-1.9091,0,74
-3.0485,-1.9621,-2.8077,-2.9091,1,74
2.9515,-1.9621,-3.8077,4.0909,1,74
-8.0485,8.0379,8.1923,8.0909,0,74
-2.0485,7.0379,-1.8077,-1.9091,0,74
-2.0485,8.0379,-1.8077,2.0909,0,74
-2.0485,-1.9621,-1.8077,-1.9091,1,74
0.9515,1.0379,1.1923,1.0909,0,74
6.9515,-1.9621,7.1923,7.0909,1,74
4.9515,1.0379,5.1923,5.0909,1,74
-3.0485,6.0379,-1.8077,-2.9091,0,74
-6.0485,-4.9621,-4.8077,-4.9091,0,74
4.9515,-2.9621,-4.8077,-4.9091,1,74
-5.0485,-2.9621,-4.8077,-4.9091,0,74
3.9515,4.0379,4.1923,4.0909,1,74
4.9515,-2.9621,-4.8077,5.0909,0,74
-4.0485,-2.9621,-2.8077,-3.9091,0,74
3.9515,4.0379,4.1923,4.0909,1,74
-7.0485,-6.9621,-6.8077,-6.9091,0,74
1.9515,2.0379,1.1923,1.0909,0,74
-3.0485,-2.9621,-2.8077,-2.9091,0,74
-1.0485,-1.9621,-2.8077,-0.90907,0,74
1.9515,2.0379,2.1923,2.0909,1,74
-7.0485,-6.9621,-6.8077,1.0909,0,74
-2.0485,1.0379,-0.80771,-1.9091,0,74
0.9515,3.0379,2.1923,2.0909,1,74
-2.0485,-1.9621,-1.8077,-1.9091,0,74
0.9515,-0.9621,1.1923,1.0909,1,74
-6.0485,-5.9621,-5.8077,-5.9091,0,74
-1.0485,1.0379,1.1923,-0.90907,1,74
2.9515,-0.9621,3.1923,3.0909,1,74
-1.0485,3.0379,-5.8077,-0.90907,0,74
-1.0485,0.037897,-1.8077,-0.90907,0,74
